prompt_name,pair_id,true_category,true_score,predicted_category,predicted_score,format_is_correct,error_message,raw_response
P-04_cot_few_shot,3903481129-cand_3250,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate lists 'Team Collaboration' and 'Communication' which are soft skills mentioned in the job posting.""
    ],
    ""negative_points"": [
      ""The candidate's experience is entirely in administrative support and OHS (Occupational Health and Safety), with no mention of technical drawing, engineering drawings, architectural drawings, or CAD software."",
      ""The candidate lacks the core technical skills required for a Design Drafter role."",
      ""There is no indication of a degree or certification in drafting, architecture, or a related field.""
    ],
    ""final_summary"": ""The candidate's experience and skills are completely unrelated to the requirements of a Design Drafter role, making them a non-fit.""
  }
}
```"
P-04_cot_few_shot,3905210668-cand_6292,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists responsibilities related to internal audit and financial verification, which are entirely unrelated to the core requirements of a Laboratory Operations Director."",
      ""There is no mention of laboratory operations, clinical laboratory science, regulatory compliance in a healthcare setting, or any of the specific technical or managerial skills required for the role."",
      ""The candidate's experience does not demonstrate any of the minimum qualifications, such as a Clinical Laboratory Technologist License, a Master's or Bachelor's degree in a relevant field, or any experience overseeing laboratory operations.""
    ],
    ""final_summary"": ""The candidate's experience and listed skills are completely irrelevant to the requirements of a Laboratory Operations Director, indicating a fundamental mismatch for the role.""
  }
}
```"
P-04_cot_few_shot,3895228410-cand_6839,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV is entirely focused on Full Stack Development, with no mention of cell therapy, immunology, viral immunology techniques, flow cytometry, or gene editing."",
      ""The job posting requires a PhD or MS in cell & molecular biology or immunology with relevant R&D experience, none of which is present in the candidate's profile."",
      ""The candidate's skills (ReactJS, Django, AWS, Docker, Terraform) are completely unrelated to the scientific and laboratory requirements of the role.""
    ],
    ""final_summary"": ""The candidate's profile is entirely misaligned with the scientific and R&D requirements of the Cell Therapy Scientist role, indicating no relevant experience or skills.""
  }
}
```"
P-04_cot_few_shot,3887574649-cand_9435,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills related to machinery maintenance and troubleshooting, which are entirely unrelated to the Chief Financial Officer role."",
      ""There is no indication of financial planning, management, accounting, or leadership experience."",
      ""The candidate's listed skills do not align with any of the core responsibilities or required professional experience for a CFO.""
    ],
    ""final_summary"": ""The candidate's skills and experience are completely misaligned with the requirements of the Chief Financial Officer position.""
  }
}
```"
P-04_cot_few_shot,3902830834-cand_2895,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The CV mentions 'Report Preparation', which is a very general skill that could be tangentially related to financial reporting.""
    ],
    ""negative_points"": [
      ""The candidate's CV lists skills entirely focused on administrative support and OHS (Occupational Health and Safety), with no mention of accounting, finance, month-end close, accounts payable/receivable, financial reports, or Microsoft Excel."",
      ""There is no indication of a Bachelor's Degree in Accounting or Finance."",
      ""The candidate's experience is completely unrelated to the core requirements of a Senior Accountant role.""
    ],
    ""final_summary"": ""The candidate's experience and skills are entirely unrelated to the requirements of a Senior Accountant role, making them a non-fit.""
  }
}
```"
P-04_cot_few_shot,3884430597-cand_3907,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The job posting requires 4-7 years of technical experience in IT support, specifically managing technicians, SLAs, and end-user support (installing/configuring hardware/software, break-fix, IMACD)."",
      ""The candidate's CV lists 'Machinery Maintenance', 'Troubleshooting', 'Report Preparation', and 'Log Maintenance', which are not directly related to IT desktop support or team management."",
      ""There is a complete lack of any mention of IT-specific skills, technologies, or experience in the provided CV.""
    ],
    ""final_summary"": ""The candidate's CV shows no relevant experience or skills for an IT Desktop Support role, indicating a complete mismatch.""
  }
}
```"
P-04_cot_few_shot,3899522876-cand_9256,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills entirely related to HR/Recruitment, with no mention of interior design, hospitality, Revit, AutoCAD, or any relevant design software."",
      ""The job posting explicitly requires a Bachelor's Degree in Interior Design, Interior Architecture, or Architecture, which is not indicated in the CV."",
      ""The job posting requires 4-6 years of hospitality design experience, and the candidate's CV does not provide any relevant experience.""
    ],
    ""final_summary"": ""The candidate's background in HR and recruitment is completely unrelated to the requirements of an Interior Designer role, making them a non-fit.""
  }
}
```"
P-04_cot_few_shot,3887104554-cand_8186,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists skills related to Open-Source Technologies, CI/CD, Automation, Monitoring, Infrastructure, and Software Engineering, which are not relevant to a Desktop Support Specialist role."",
      ""The CV does not mention any experience with Windows 10, MS Office products, DELL laptops, printers, peripherals, network concepts, or ticketing systems like ServiceNow."",
      ""The candidate's profile appears to be focused on DevOps or SRE roles, not end-user desktop support.""
    ],
    ""final_summary"": ""The candidate's CV shows no alignment with the core requirements of a Desktop Support Specialist role, indicating a complete mismatch.""
  }
}
```"
P-04_cot_few_shot,3889235393-cand_2244,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists responsibilities entirely within HR/Recruitment coordination, with no mention of sales, marketing, business development, or management experience."",
      ""The job posting requires a minimum of 10 years of successful business experience in a marketing-intensive business, which is not evident in the CV."",
      ""Key requirements such as consultative sales skills, marketing to professionals/C-level executives, managing a sales team, and developing sales strategies are completely absent from the candidate's profile."",
      ""The candidate's experience is in recruitment coordination, which is fundamentally different from the sales management role described.""
    ],
    ""final_summary"": ""The candidate's experience in recruitment coordination is entirely unrelated to the sales management, business development, and marketing requirements of the job posting, making them a definitive non-fit.""
  }
}
```"
P-04_cot_few_shot,3906077089-cand_5769,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists 'Machinery Maintenance', 'Troubleshooting', 'Report Preparation', and 'Log Maintenance', which are entirely unrelated to the 'Clinical Staff - Medical Ancillary Support' role requiring direct patient care and orthopedic technician skills."",
      ""There is no mention of any healthcare-related experience, certifications, or education in the candidate's CV."",
      ""The job posting requires a High School Diploma/GED PLUS one year of direct patient care experience or enrollment in a healthcare-related educational program, none of which are evident in the provided CV.""
    ],
    ""final_summary"": ""The candidate's listed skills and experience are completely irrelevant to the requirements of the Orthopedic Technician position, indicating a severe mismatch.""
  }
}
```"
P-04_cot_few_shot,3900961728-cand_4699,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate lists skills related to databases and data management, which might indicate a general technical aptitude.""
    ],
    ""negative_points"": [
      ""The job posting requires experience as a Travel Agent, specifically with Sabre GDS skills and experience in Entertainment/Production or Corporate travel."",
      ""The candidate's CV focuses entirely on database design, development, and management (SQL, ETL, SQL Server, etc.), with no mention of travel industry experience, GDS systems, or customer service in a travel context."",
      ""There is a complete mismatch in the core skills and industry experience required for the role.""
    ],
    ""final_summary"": ""The candidate's skills and experience are entirely unrelated to the requirements of a Travel Agent role, making them a definitive non-fit.""
  }
}
```"
P-04_cot_few_shot,3891070920-cand_6874,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The job posting is for a Middle School Special Education Teacher."",
      ""The candidate's CV lists skills and experience exclusively related to Open-Source Technologies, CI/CD, Product Availability, Automation, Monitoring, Infrastructure, Software Engineering, and Security."",
      ""There is no indication of any experience or qualifications in education, teaching, special education, or working with middle school students.""
    ],
    ""final_summary"": ""The candidate's background in technology and software engineering is entirely unrelated to the requirements of a Middle School Special Education Teacher role.""
  }
}
```"
P-04_cot_few_shot,3902837341-cand_1157,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists only soft skills and HR-related functions, with no mention of technical skills, programming languages, database experience, cloud technologies, or software development lifecycle experience."",
      ""The job posting requires a Bachelor's degree in Computer Science or a related field and 5+ years of experience in healthcare or research IT, along with specific technical proficiencies in multiple programming languages, cloud technologies, and web development frameworks."",
      ""There is a complete absence of any technical qualifications or experience that align with the core requirements of a Software Developer 3 position.""
    ],
    ""final_summary"": ""The candidate's CV demonstrates no alignment with the technical requirements of the Software Developer 3 role, making them a definitive non-fit.""
  }
}
```"
P-04_cot_few_shot,3905200683-cand_2909,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The CV mentions 'Team Collaboration', which is a listed qualification.""
    ],
    ""negative_points"": [
      ""The candidate's CV lists skills related to design and manufacturing (CAD, Design Optimization, Compliance Assurance), with no mention of teaching experience, STEM education, lesson planning, or working with middle/high school students."",
      ""The candidate's experience does not align with the core responsibilities of delivering STEM lessons, creating lesson plans, or inspiring students in transportation and engineering."",
      ""There is no indication of a Bachelor's degree in a STEM-related field or equivalent teaching experience.""
    ],
    ""final_summary"": ""The candidate's skills and experience are entirely focused on design and manufacturing, with no evidence of teaching or educational background, making them a complete mismatch for a STEM teaching role.""
  }
}
```"
P-04_cot_few_shot,3906250582-cand_1806,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists advanced technical skills related to Machine Learning and NLP, which are entirely irrelevant to the Retail Sales Associate role."",
      ""There is no indication of any experience in customer service, sales, retail operations, or any of the core requirements of the job posting."",
      ""The candidate's profile suggests a highly technical background, not a customer-facing retail role.""
    ],
    ""final_summary"": ""The candidate's skills and experience are completely misaligned with the requirements of a Retail Sales Associate position.""
  }
}
```"
P-04_cot_few_shot,3900960577-cand_5429,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 27
}
]",
P-04_cot_few_shot,3887489636-cand_6542,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 26
}
]",
P-04_cot_few_shot,3898155850-cand_4320,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 25
}
]",
P-04_cot_few_shot,3898162054-cand_2185,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 23
}
]",
P-04_cot_few_shot,3899095195-cand_5020,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 22
}
]",
P-04_cot_few_shot,3901373214-cand_8553,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 21
}
]",
P-04_cot_few_shot,3902351133-cand_6542,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 20
}
]",
P-04_cot_few_shot,3884816269-cand_3450,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 19
}
]",
P-04_cot_few_shot,3884838060-cand_6373,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 18
}
]",
P-04_cot_few_shot,3884899912-cand_580,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 17
}
]",
P-04_cot_few_shot,3901354121-cand_7157,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 15
}
]",
P-04_cot_few_shot,3904581952-cand_2703,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 14
}
]",
P-04_cot_few_shot,3895228410-cand_3809,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 13
}
]",
P-04_cot_few_shot,3886453568-cand_2539,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 12
}
]",
P-04_cot_few_shot,3895565421-cand_8172,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 11
}
]",
P-04_cot_few_shot,3887495581-cand_6764,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 10
}
]",
P-04_cot_few_shot,3904507978-cand_7945,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The job posting is for a Sales Associate role in retail, focusing on customer service and sales."",
      ""The candidate's CV lists skills exclusively related to software development and application development."",
      ""There is a complete lack of alignment between the candidate's stated skills and the requirements of the job posting.""
    ],
    ""final_summary"": ""The candidate's technical software development skills are entirely irrelevant to the retail sales associate position, making this a definitive mismatch.""
  }
}
```"
P-04_cot_few_shot,3904393476-cand_1229,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The job posting requires 4 years of experience in specific areas like meter and regulation, compressor station, storage field, pipeline experience, or Distribution/Customer Services field work, or a Bachelor's degree in a relevant field. The CV does not list any specific years of experience or educational background."",
      ""The job posting requires extensive knowledge of SCADA systems, gas transmission, storage, and distribution operations, thermodynamics, and fluid mechanics. The CV lists generic skills like 'Project Design', 'Data Analysis', and 'Data Management' but lacks any mention of the core technical requirements."",
      ""The candidate's listed skills are very general and do not align with the specialized technical knowledge required for a System Gas Controller role.""
    ],
    ""final_summary"": ""The candidate's CV lacks any of the fundamental technical skills, experience, or educational background required for the System Gas Controller position.""
  }
}
```"
P-04_cot_few_shot,3904070311-cand_2666,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV is extremely brief and lacks any specific details about experience, skills, or education."",
      ""The CV does not mention any experience in accounting, tax, or business services, which are core requirements of the role."",
      ""There is no indication of the candidate having a Bachelor's degree or the minimum three years of relevant experience."",
      ""The CV's content (Apparel Sourcing, Quality Garment Sourcing, Buyer/Vendor Communication) is entirely unrelated to the Senior Associate role in Business Tax Services at KPMG.""
    ],
    ""final_summary"": ""The candidate's CV is completely irrelevant to the job posting, lacking any of the required experience, skills, or educational background.""
  }
}
```"
P-04_cot_few_shot,3904942594-cand_5838,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills entirely related to application development and software engineering, with no mention of construction, EH&S, project management, or OSHA regulations."",
      ""There is a complete lack of alignment with the core requirements of the job posting, which are focused on construction safety and California OSHA regulations."",
      ""The candidate's experience is in a completely different industry and domain.""
    ],
    ""final_summary"": ""The candidate's skills and experience are entirely unrelated to the requirements of the construction safety role, making them a definitive non-fit.""
  }
}
```"
P-04_cot_few_shot,3902946380-cand_9033,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV is entirely focused on Machine Learning and Data Science, with no mention of hospitality, hotel operations, accounting, or customer service."",
      ""The job posting requires a High School diploma or equivalent, and the CV does not provide any educational background."",
      ""The job posting requires experience with hotel systems like Opera, which is not present in the candidate's CV."",
      ""The job posting requires fluent English, and while the CV is in English, it doesn't explicitly state fluency as a skill."",
      ""The job posting requires a valid driver's license, which is not mentioned in the CV.""
    ],
    ""final_summary"": ""The candidate's skills and experience are completely misaligned with the requirements of a Night Auditor role, indicating no relevant qualifications.""
  }
}
```"
P-04_cot_few_shot,3900981360-cand_4207,,,🔴 WEAK NO,39.5,True,,"```json
{
  ""category"": ""🔴 WEAK NO"",
  ""score"": 39.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate's CV includes 'Inventory' and 'Operations', which are loosely related to the job description.""
    ],
    ""negative_points"": [
      ""The job posting explicitly requires at least 1 year of distributing, shipping, or relative experience, which is not present on the CV."",
      ""The CV does not mention any experience with material handling equipment such as pallet jacks, reach trucks, or cherry pickers, which is a core requirement."",
      ""The CV lists skills like 'Supervision', 'Estimation', and 'Cost Control', which are not relevant to the Cherry Picker Operator role.""
    ],
    ""final_summary"": ""The candidate lacks the fundamental experience and specific equipment operation skills required for the Cherry Picker Operator position.""
  }
}
```"
P-04_cot_few_shot,3902756629-cand_5477,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The CV lists skills related to IT support and operations, which might imply some level of attention to detail and organizational ability.""
    ],
    ""negative_points"": [
      ""The job posting requires a BA/BS degree or 3 years of relevant experience, neither of which is indicated on the CV."",
      ""The CV focuses entirely on IT hardware and software support, with no mention of technical report review, quality assurance, or document analysis."",
      ""The skills listed on the CV (Hardware & Software Installation, System Monitoring, IT Support, Networking Expertise, Mail Server Administration, Security Management, Troubleshooting & Repair, Operations Support) are completely unrelated to the core responsibilities of a Quality Reviewer focused on technical reports.""
    ],
    ""final_summary"": ""The candidate's CV demonstrates a profile entirely focused on IT support and operations, with no indication of the required experience or skills in technical report review or quality assurance, making them a definitive mismatch for the role.""
  }
}
```"
P-04_cot_few_shot,3901458820-cand_668,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's experience is in Full Stack Development, which is entirely unrelated to the IT Radio Communications Technician role."",
      ""The candidate lacks the minimum required Associate's degree in Electronics or a related field."",
      ""The candidate has no experience in radio installations, programming, maintenance, or public safety radio communications."",
      ""The candidate's technical skills (ReactJS, NextJS, Python, Django, AWS, Docker, Terraform) are not relevant to the job posting's requirements (radio equipment, Anritsu Site Master, Aeroflex, LMR code-plug design).""
    ],
    ""final_summary"": ""The candidate's skillset and experience are completely misaligned with the requirements of an IT Radio Communications Technician, making them a non-fit for the role.""
  }
}
```"
